,Original ID,side_a,side_b,Catalyst Music Genre Side A,Catalyst Music Genre Side B,Label Name,text
1153,seeco_4512012,A Los Cuatro Vientos,No Lo Dudes Corazon,Ranchera,Ranchera,Seeco,los cuatro vientos no lo dudes corazon grabacin original de la columbia de mexico de la pel los cuatro vientos tomas mendez eva garza con el mariachi de gilberto parra baudelio valenzuela ranchera ranchera seeco
1154,seeco_4512014,Mil Besos,Yo Quisiera Saber,Bolero,Cha-cha-cha,Seeco,mil besos yo quisiera saber grabacin original de la columbia de mexico emma valdelamar trio los panchos gilnavarrorodriguez pedro lara bolero chachacha seeco
1155,seeco_4512015,Sollozo,Aunque Me Cueste La Vida,Bolero,Bolero,Seeco,sollozo aunque me cueste la vida grabacin original de la columbia de mexico tito henriquez trio los panchos gilnavarrorodriguez luis kalaf bolero bolero seeco
1156,seeco_4512019,Maldita Hermosura,No Me Vengas Presumiendo,Ranchera,Ranchera,Seeco,maldita hermosura no me vengas presumiendo grabacin original de la columbia de mexico cardona jr juanita maria mendoza con el conjunto de humberto reyes esteban navarrete ranchera ranchera seeco
1157,seeco_4512025,No Me Vuelvas A Ver,Golondrina Presumida,Bolero,Bolero,Seeco,no me vuelvas ver golondrina presumida grabacin original de la columbia de mexico chucho navarro trio los panchos gilnavarrorodrguez toms mendez bolero bolero seeco
1158,seeco_4512031,En Los Mares De Agua Fria,Yo Vivo Triste,Ranchera,Ranchera,Seeco,en los mares de agua fria yo vivo triste grabacin original de la columbia de mexico gilberto parra las atlixqueas con los rurales dolores ayala ranchera ranchera seeco
1159,seeco_4512035,Mujer Equivocada,Lucerito Mañanero,Ranchera,Ranchera,Seeco,mujer equivocada lucerito maanero grabacin original de la columbia de mexico jose guerra chapa hermanitas lopez con los llaneros de tern ranchera ranchera seeco
1160,seeco_4512037,A Los 15 O 20 Tragos,Los Gavilanes,Ranchera,Corrido,Seeco,los 15 20 tragos los gavilanes grabacin original de la columbia de mexico jos alfredo jimenez jose alfredo jimenez con el mariachi jalisciense de rubn fuentes jose alfredo jimenezr fuentes ranchera corrido seeco
1161,seeco_4512040,Te Quise,Fe Perdida,Bolero,Bolero,Seeco,te quise fe perdida grabacin original de la columbia de mexico claudio estrada hermanas lima con el mariachi perla de occidente angel prez bolero bolero seeco
1162,seeco_4512044,Asi Es Mejor,Por Que No Sales,Ranchera,Ranchera,Seeco,asi es mejor por que no sales grabacin original de la columbia de mexico nico jimenez dueto azteca mara memo con el mariachi mexico de pepe villa juan palomo ranchera ranchera seeco
1163,seeco_4512046,Desde Que Dios Amanece,Viente Años,Ranchera,Ranchera,Seeco,desde que dios amanece viente aos grabacin original de la columbia de mexico pepe guizar hermanas padilla con el mariachi mexico de pepe villa valds leal ranchera ranchera seeco
1164,seeco_4512049,Ausencia,Te Ando Buscando,Ranchera,Ranchera,Seeco,ausencia te ando buscando grabacin original de la columbia de mexico absence ildefonso morales mara memo con el mariachi mxico de pepe villa looking for you hnos zaizar dueto azteca ranchera ranchera seeco
1165,seeco_4512052,La Enramada,Sin Ventura,Bolero,Bolero,Seeco,la enramada sin ventura grabacin original de la columbia de mexico the grove graciela olmos trio los panchos gilnavarrorodrguez unlucky pedro de zrraga bolero bolero seeco
1166,seeco_4512060,Gabino Barrera,Arnulfo Gonzalez,Corrido,Corrido,Seeco,gabino barrera arnulfo gonzalez grabacin original de la columbia de mexico vctor cordero jose alfredo jimenez con el mariachi jalisciense de rubn fuentes corrido corrido seeco
1167,seeco_4512064,Tu Historia,Ante Un Crucifijo,Bolero,Vals,Seeco,tu historia ante un crucifijo grabacin original de la musart de mexico grabado en mxico your background javier de los santos los jilgueros ritmos before crucifix miguel angel lpez del pino bolero vals seeco
1168,seeco_4512066,Confesion,Imploracion,Bolero,Bolero,Seeco,confesion imploracion grabacin original de la musart de mexico grabado en mxico confession joaqun olivier antonio cantoral con el mariachi pulido imploring mario camacho bolero bolero seeco
1169,seeco_4515001,Hoy Se Mas,En La Orilla Del Mar,Bolero,Bolero,Seeco,hoy se mas en la orilla del mar grabado en cuba blanco leonard sonora matancera canta bienvenido granda jose barros bolero bolero seeco
1170,seeco_458027,Ven Para El Rinconcito,Compasion,Son Montuno,Bolero,Seeco,ven para el rinconcito compasion hilario ariza alberto beltran orlando brito son montuno bolero seeco
1171,seeco_458030,Envidia,Por Todas Mis Locuras,Bolero,Bolero,Seeco,envidia por todas mis locuras garca segura vicentico valdes ren touzet bolero bolero seeco
1172,seeco_458031,Orgullo Y Altivez,Baila Conmigo,Bolero,Son Montuno,Seeco,orgullo altivez baila conmigo angel lares roberto faz su orquesta alfonso salinas bolero son montuno seeco
1173,seeco_458036,Sin Saber De Mi,La Gloria Eres Tu,Bolero,Bolero,Seeco,sin saber de mi la gloria eres tu justi barreto vicentico valdes jos antonio mndez bolero bolero seeco
1174,seeco_458044,Pelon Y Pelao,Ponte En Vela Jose,Merengue,Guaracha,Seeco,pelon pelao ponte en vela jose sagredo damiron chapuseaux vctor marn merengue guaracha seeco
1175,seeco_458045,Si Es Posible,Tengo Que Acostumbrarme,Bolero,Bolero,Seeco,si es posible tengo que acostumbrarme baby manrique lucy fabery myrta silva bolero bolero seeco
1176,seeco_458051,Me Faltabas Tu,Quiero Verte,Bolero,Bolero,Seeco,me faltabas tu quiero verte jos mndez vicentico valdes joe cain su orquesta rafael solano bolero bolero seeco
1177,seeco_458054,El Merengue De San Juan,Wenseslao,Merengue,Bolero,Seeco,el merengue de san juan wenseslao justi barreto bienvenido granda antal dali merengue bolero seeco
1178,seeco_458059,Que Has Hecho,Una Vez Mas,Bolero,Bolero,Seeco,que has hecho una vez mas sylvia rexacht umpierre vicentico valdes con orq de joe cain javier vzquez bolero bolero seeco
1179,seeco_458062,Como Rien,Que Va,Bolero,Mambo,Seeco,como rien que va jimenezw torres joe cuba sextette vocal jose cheo feliciano jose feliciano bolero mambo seeco
1180,seeco_458064,Noche De Farra,Porque Palpitas,Bolero,Bolero,Seeco,noche de farra porque palpitas armando medina sonora matancera canta celio gonzlez oneida andrade bolero bolero seeco
1181,seeco_458082,Oriente,A Las Seis,Pachanga,Pachanga,Seeco,oriente las seis joe cuba sextette canta feliciano coro sabater pachanga pachanga seeco
1182,seeco_458087,Es Tarde Ya,Mi Unico Anhelo,Bolero,Bolero,Seeco,es tarde ya mi unico anhelo silvia rexach vicentico valdes con acomp de orquesta myrta silva bolero bolero seeco
1183,seeco_458090,Mambo Of The Times,La Lapa,Mambo,Pachanga,Seeco,mambo of the times la lapa nick jimnez joe cuba sextette canta willy torres jose feliciano jimmy sabater canta jose feliciano mambo pachanga seeco
1184,seeco_458092,La Cruz,El Marinero,Merengue,Merengue,Seeco,la cruz el marinero ricardo rico de sclp9260 merengues de oro damiron chapuseaux merengue merengue seeco
1185,seeco_458096,Cachondea,Yo Vine Pa' Ver,Mambo,Pachanga,Seeco,cachondea yo vine pa ver from sclp 9248 steppin out joe cuba sextette canta cheo feliciano mambo pachanga seeco
1186,seeco_458097,Te Necesito,Un Sabado Contigo,Bolero,Bolero,Seeco,te necesito un sabado contigo charles abreu de sclp 9261 mr exitos vicentico valdes orquesta bobby collazo bolero bolero seeco
1187,seeco_458101,Tu Sabes Atras De Lo Que Ando,El Tajo,Merengue,Merengue,Seeco,tu sabes atras de lo que ando el tajo luis kalaff luis kalaff sus alegres dominicanos canta tavito peguero brensl kalaff merengue merengue seeco
1188,seeco_458104,Juntemenos De Nuevo,Vuelve En Ti,Bolero,Bolero,Seeco,juntemenos de nuevo vuelve en ti daly from sclp9261 mr exitos vicentico valdes marta valdes bolero bolero seeco
1189,seeco_458105,Tu Crees Que Es Asi,"Apunto, Metio",Merengue,Merengue,Seeco,tu crees que es asi apunto metio luis kalaff from sclp9262 joyas de merengue luis kalaff sus alegres dominicanos peguerol kalaff merengue merengue seeco
1190,seeco_458107,Compay Jose,Corazon Herido,Son Montuno,Bolero,Seeco,compay jose corazon herido sazas sonora matancera cantan celiowillyrogelio caito pepe delgado canta celio son montuno bolero seeco
1191,seeco_458108,No Tengo Corazon,Confesion De Amor,Bolero,Bolero,Seeco,no tengo corazon confesion de amor mario porta de sclp9261 mr exitos vicentico valdes rafael solano bolero bolero seeco
1192,seeco_457880,Deja Que Siga Solo,Que Te Has Creido,Bolero,Bolero,Seeco,deja que siga solo que te has creido marta valdes vicentico valdes con orquesta bobby collazo bolero bolero seeco
1193,seeco_457881,Tu Verdad,Tu Dominas,Bolero,Bolero,Seeco,tu verdad tu dominas pilotovera vicentico valdes con orquesta marta valdes bolero bolero seeco
1194,seeco_457884,En Una Isla Encantada,Has Vuelto A Mi,Bolero,Bolero,Seeco,en una isla encantada has vuelto mi jos fumero vicentico valdes con la sonora matancera lino frias bolero bolero seeco
1195,seeco_457919,La Ligadura,Por Abajo Y Por Arriba,Merengue,Merengue,Seeco,la ligadura por abajo por arriba luis kalaff luis kalaff con los alegres dominicanos merengue merengue seeco
1196,seeco_457924,Te Dire Muchas Cosas,Lo Quiso Dios,Bolero,Bolero,Seeco,te dire muchas cosas lo quiso dios rhadams reyes vicentico valdes orquesta hctor flores bolero bolero seeco
1197,seeco_457358,Con Su Permiso,Renuncio,Bolero,Bolero,Seeco,con su permiso renuncio with your permission manuel jimenez trio los murcianos mximo jos feliciano renounce jos manuel mateo bolero bolero seeco
1198,seeco_457364,Encontré Mi Amor,Bailarás,Bolero,Son Montuno,Seeco,encontr mi amor bailars grabado en cuba found my love severino ramos sonora matancera canta bienvenido granda you will dance jess martnez bolero son montuno seeco
1199,seeco_457372,Guadalupe,Así Así,Bolero,Guaracha,Seeco,guadalupe as as grabado en mexico virgen del tepeyac daniel santos daniel santos su super conjunto tropical pablo cairo bolero guaracha seeco
1200,seeco_457377,Diminuta,Por Copo,Bolero,Guaracha,Seeco,diminuta por copo arreglo de willie perez bobby cap bobby cap con la orquesta de pepito torres arreglo de avelino muoz bolero guaracha seeco
1201,seeco_457386,Por Que Ya No Me Quieres,Dos Cosas,Bolero,Bolero,Seeco,por que ya no me quieres dos cosas grabacon columbia why do nt you love me anymore agustn lara trio los panchos gilnavarrorodriguez two things vicente gonzalez bolero bolero seeco
1202,seeco_457388,Negrita Chavelona,Cantando Nace El Amor,Bolero,Bolero,Seeco,negrita chavelona cantando nace el amor grabacon columbia lorenzo barcelata trio los panchos gilnavarrorodrguez pedro galindo bolero bolero seeco
1203,seeco_457389,Aguanta Corazón,Voló,Ranchera,Ranchera,Seeco,aguanta corazn vol grabacin columbia felipe valds leal trio los panchos con el mariachi de gilberto parra graciela olmos ranchera ranchera seeco
1204,seeco_457391,Merengue Universal,Mi Pareja,Merengue,Merengue,Seeco,merengue universal mi pareja mario de jess petiton guzman sus merengueros canta benny gomez rolando souffrain merengue merengue seeco
1205,seeco_457401,Te Olvide,Sere Tu Amigo,Porro,Bolero,Seeco,te olvide sere tu amigo danza del gabarato forgot you antonio penaloza bienvenido granda acompaado por el conjunto de ren hernandez let be friends pablo lango porro bolero seeco
1206,seeco_457402,Amor Extraño,La Paquetona,Bolero,Guaracha,Seeco,amor extrao la paquetona strange love ramon garciajos luis forest bienvenido granda acompaado por el conjunto de ren hernandez the story teller jesus guerra bolero guaracha seeco
1207,seeco_457403,El Gallo Espuelerico,Oyeme Mama,Merengue,Cha-cha-cha,Seeco,el gallo espuelerico oyeme mama the fighting chick ramon rivera bienvenido granda con el conjunto de ren hernandez listen mama lacho rivero merengue chachacha seeco
1208,seeco_457405,No Pienses En Mi,Resentimiento,Bolero,Vals,Seeco,no pienses en mi resentimiento grabado en puerto rico do nt think about me johnny rodriguez carmen delia dipini con johnny rodriguez su trio resentment placido acevedo bolero vals seeco
1209,seeco_457406,Todavia,Conozco La Verdad,Bolero,Bolero,Seeco,todavia conozco la verdad grabado en puerto rico not yet johnny rodriguez carmen delia dipini con johnny rodriguez su trio know the truth angel fonfriasedmundo disdier bolero bolero seeco
1210,seeco_457408,Luna De Miel En Puerto Rico,Promesa Olvidada,Cha-cha-cha,Bolero,Seeco,luna de miel en puerto rico promesa olvidada grabado en mexico honeymoon in puerto rico bobby cap bobby capo acompaado por avelino muoz su orquesta arreglo de avelino muoz forgotten promise chachacha bolero seeco
1211,seeco_457410,Corrido A Jorge Negrete,Corrido De Los Perez,Corrido,Corrido,Seeco,corrido jorge negrete corrido de los perez grabacion columbia mexico lindo dueto amricachucho monge dueto america con el mariachi de gilberto parra dueto amrica corrido corrido seeco
1212,seeco_457411,El Jinete,Por Si Me Olvidas,Huapango,Ranchera,Seeco,el jinete por si me olvidas grabacion columbia the horseman jos alfredo jimnez jose alfredo jimenez con el mariachi jalisciense de rubn fuentes if you forget me huapango ranchera seeco
1213,seeco_457413,Las Mellizas,Pachuli,Merengue,Merengue,Seeco,las mellizas pachuli the twins mario de jesus petiton guzman sus merengueros canta tony merete petiton guzman merengue merengue seeco
1214,seeco_457430,Mis Noches Sin Ti,Margarita,Bolero,Guaracha,Seeco,mis noches sin ti margarita grabado en cuba nights without you ortiz marquez sonora matancera canta olga chorns margaret tony alvarez canta tony alvarez bolero guaracha seeco
1215,seeco_457437,Preso Me Llevan,Me Voy Lejos,Ranchera,Ranchera,Seeco,preso me llevan me voy lejos grabacion colombia dueto azteca jesus fauelle ranchera ranchera seeco
1216,seeco_457446,Tan Sencillo,Mi Último Fracaso,Bolero,Bolero,Seeco,tan sencillo mi ltimo fracaso grabacion columbia julio rodriguez trio los panchos gilnavarrorodrguez alfredo gil bolero bolero seeco
1217,seeco_457462,Que Te Coma Un Chivo,Gorrióncillo Pecho Amarillo,Guaracha,Bolero,Seeco,que te coma un chivo gorrincillo pecho amarillo grabada en puerto rico manuel jimenez bobby capo con avelino muoz su ritmo tmas mndez guaracha bolero seeco
1218,seeco_454152,Circunstancia,El Jamaiquino,Cha-cha-cha,Cha-cha-cha,Seeco,circunstancia el jamaiquino circumstance francisco fellov machito and his afro cubans the jamaican nio rivera chachacha chachacha seeco
1219,seeco_454169,La Noticia,Una Jaca Cartujana,Bolero,Bolero,Seeco,la noticia una jaca cartujana the news bonet de san pedro los chavales de espaa the kids from spain vocal luis tamayo carthusian pony cantabranap moradiellos vocal pepe lara bolero bolero seeco
1220,seeco_454170,A Escondidas,Morena,Bolero,Pasodoble,Seeco,escondidas morena on the sly luis araque los chavales de espaa the kids from spain vocal pepe lara brunette jorge del moral bolero pasodoble seeco
1221,seeco_454172,Yo Quiero Tranquilidad,Si Me Pudieras Querer,Cha-cha-cha,Bolero,Seeco,yo quiero tranquilidad si me pudieras querer want peace flix villakimbo vicentico valdes and his orchestra if you could love me ignacio bola de nieve villa chachacha bolero seeco
1222,seeco_454173,Si Yo Tuviera Un Millon,Fidelidad,Guaracha,Bolero,Seeco,si yo tuviera un millon fidelidad if had million silvestre mndez vicentico valdes and his orchestra fidelity piloto vera guaracha bolero seeco
1223,seeco_454175,Martirizame,La Culebra,Bolero,Cha-cha-cha,Seeco,martirizame la culebra grabado en puerto rico make me martyr csar concepcin cesar concepcion su orquesta canta jimmy barrios the snake canta el more bolero chachacha seeco
1224,seeco_454180,Ay! Lupita,"Ay, Ay, Ay",Cha-cha-cha,Cha-cha-cha,Seeco,ay lupita ay ay ay grabado en mxico aye lupita flix reyna orquesta america dir ninn mondjar aye aye aye luis demetrio chachacha chachacha seeco
1225,seeco_454181,Abrete Sesamo,Clases De Cha-Cha-Cha,Cha-cha-cha,Cha-cha-cha,Seeco,abrete sesamo clases de chachacha grabado en mxico open sesame mrquezjulin molina ramon marquez and his orch lessons in chachach sergio marmolejor mrquez chachacha chachacha seeco
1226,seeco_454183,Para Que Recuerdes,Mentiras Criollas,Cha-cha-cha,Cha-cha-cha,Seeco,para que recuerdes mentiras criollas grabado en mxico reminisce alex sosa orquesta america dir ninn mondjar typical fibs flix chappotn chachacha chachacha seeco
1227,seeco_454185,Alegre Merengue,El Negrito Del Batey,Merengue,Merengue,Seeco,alegre merengue el negrito del batey grabado en mxico merry merengue ramn monchito ramon marquez and his orchestra the boy in the back yard medardo guzman merengue merengue seeco
1228,seeco_456066,Do You Wanna Dance?,Ay Maria,Cha-cha-cha,Merengue,Seeco,do you wan na dance ay maria brej music charlie fox la plata sextet silvio pintom snchez chachacha merengue seeco
